"","state","county","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","FTPolicePerPop","FTPoliceFieldPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","PctPolicOnPatr","GangUnitDeploy","PolicBudgPerPop","ViolentCrimesPerPop"
"979","48",NA,"Huntsvillecity",0.03,0.91,0.52,0.46,0.06,0.24,0.87,1,1,0.18,0,0,0.1,0.61,0.49,0.34,0.3,0.41,0.29,0.2,0.14,0.2,0.15,0.06,0.14,0.14,0.16,0.05,0.8,0.33,0.46,0.34,0.53,0.04,0.1,0.53,0.22,0.44,1,0.79,0.39,0.8,0.46,0.43,0.45,0.49,0.48,0.73,0.69,0.02,0.53,0.01,0.32,0.32,0.5,0.64,0.12,0.1,0.15,0.17,0.76,0.15,0.26,0.17,0.31,0.37,0.33,0.19,0.33,0.75,0,0.07,0.4,0.2,0.16,0.39,0.71,0.64,0.25,0.08,0.11,0.11,0.24,0.26,0.26,0.24,0.84,0.25,0.88,0,0,0.15,0.73,0.17,0.06,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,0.01,NA,NA,NA,NA,NA,0.31
"980","6",NA,"Breacity",0.04,0.46,0.02,0.8,0.38,0.29,0.38,0.51,0.33,0.29,0.05,1,0.65,0.76,0.12,0.58,0.3,0.15,0.39,0.65,0.56,0.56,0.47,0.3,0.43,0.48,0.51,0.01,0.08,0.15,0.2,0.5,0.15,0.74,0.49,0.36,0.24,0.62,0.45,0.45,0.5,0.49,0.51,0.78,0.77,0.83,0.74,0.46,0.55,0.01,0.1,0.03,0.35,0.42,0.48,0.48,0.3,0.32,0.34,0.31,0.72,0.22,0.29,0.28,0.5,0.59,0.36,0.61,0.24,0.49,0.5,0.02,0.89,0.56,0.25,0.18,0.73,0.08,0.12,0.68,0.71,0.72,0.76,0.7,0.84,0.69,0.52,0.6,0.1,0,0,0.37,0.47,0.49,0.6,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.27,0.04,NA,NA,NA,NA,NA,0.15
"981","39","61","Cincinnaticity",0.57,0.29,0.74,0.4,0.07,0.01,0.41,0.56,0.39,0.44,0.58,1,0.16,0.39,0.15,0.37,0.47,0.7,0.42,0.19,0.25,0.35,0.19,0.15,0.31,0.25,0.36,0.78,0.65,0.35,0.53,0.35,0.51,0.39,0.34,0.59,0.37,0.46,0.71,0.71,0.7,0.74,0.48,0.14,0.18,0.14,0.18,0.44,0.4,0.74,0.96,0.07,0.48,0.48,0.52,0.53,0.09,0.08,0.08,0.07,0.92,0.04,0.34,0.23,0.27,0.43,0.24,0.26,0.17,0.76,0,0.79,0.65,0.22,0.61,0.5,0.13,0.37,0.3,0.11,0.11,0.12,0.15,0.2,0.23,0.17,0.46,0.3,0.4,0.58,0.05,0.08,0.72,0.5,0.79,0.76,0.25,0.3,0.52,0.72,0.42,0.01,0.06,0.3,0.17,0.17,0.22,0.39,0.63,0.38,0.15,0.73,1,0.17,0.64
"982","6","71","TwentyninePalms-MorongoValle",0.08,0.5,0.12,0.81,0.14,0.16,0.54,0.59,0.51,0.56,0,0,0.16,0.2,0.17,0.3,0.66,0.63,0.68,0.17,0.2,0.2,0.22,0.13,0.2,0.27,0.28,0.07,0.4,0.21,0.41,0.16,0.45,0.32,0.08,0.33,0.32,0.29,0.53,0.48,0.59,0.57,0.39,0.6,0.6,0.7,0.54,0.18,0.08,0.02,0.16,0.02,0.27,0.26,0.32,0.37,0.09,0.08,0.09,0.09,0.85,0.06,0.26,0.24,0.4,0.28,0.61,0.48,0.28,0.8,0,0.47,0,0.56,0.47,0.38,0.73,0.35,1,0.13,0.13,0.14,0.31,0.3,0.31,0.28,0.48,0.68,0.46,0,0.01,0.14,0.35,0.22,0.06,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.02,NA,NA,NA,NA,NA,0.42
"983","48",NA,"PortArthurcity",0.08,0.43,0.82,0.22,0.29,0.15,0.41,0.43,0.26,0.57,0.09,0.99,0.11,0.26,0.18,0.29,0.67,0.56,0.53,0.14,0.15,0.25,0.18,0.11,0.1,0.17,0.23,0.15,0.75,0.57,0.61,0.14,0.89,0.19,0.39,0.4,0.54,0.22,0.67,0.39,0.65,0.68,0.56,0.36,0.38,0.37,0.4,0.48,0.4,0.05,0.32,0.03,0.3,0.31,0.4,0.5,0.14,0.13,0.15,0.18,0.74,0.22,0.45,0.4,0.46,0.45,0.47,0.57,0.3,0.63,0,0.18,0.44,0.58,0.61,0.78,0.35,0.56,0.45,0.01,0.01,0.02,0.05,0.13,0.14,0.16,0.52,0.25,0.47,0.01,0,0.2,0.65,0.71,0.86,0.84,0.16,0.22,0.29,0.72,0.38,0.07,0,0.31,0.02,0.3,0.22,0.06,0.06,0.04,0.01,0.91,0.5,0.12,0.68
"984","48",NA,"Grapevinecity",0.03,0.44,0.03,0.92,0.07,0.1,0.34,0.46,0.23,0.09,0.05,1,0.61,0.9,0.31,0.53,0.09,0.08,0.18,0.6,0.49,0.48,0.47,0.33,0.37,0.47,0.49,0.01,0.1,0.1,0.16,0.57,0.14,0.85,0.34,0.13,0.15,0.58,0.56,0.24,0.56,0.58,0.47,0.8,0.82,0.89,0.7,0.5,0.57,0,0.06,0.01,0.42,0.42,0.52,0.56,0.08,0.07,0.08,0.08,0.9,0.06,0.12,0.13,0.48,0.57,0.35,0.6,0.12,0.39,0.5,0.05,0.68,0.55,0.11,0.34,0.92,0.2,0.28,0.26,0.25,0.25,0.33,0.34,0.43,0.36,0.27,0.54,0.18,0,0,0.07,0.43,0.14,0.08,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.08,0.02,NA,NA,NA,NA,NA,0.12
"985","53",NA,"PortAngelescity",0.01,0.31,0.01,0.93,0.09,0.03,0.36,0.36,0.22,0.6,0,0,0.22,0.29,0.04,0.54,0.65,0.4,0.69,0.25,0.27,0.24,0.16,0.48,0.17,0.23,0.26,0.02,0.36,0.2,0.34,0.22,0.48,0.31,0.34,0.42,0.42,0.34,0.66,0.3,0.67,0.7,0.33,0.5,0.54,0.58,0.46,0.49,0.49,0.01,0.14,0,0.21,0.32,0.27,0.25,0.06,0.08,0.06,0.05,0.95,0.03,0.17,0.14,0.31,0.33,0.32,0.52,0.1,0.52,0.5,0.02,0.77,0.52,0.18,0.26,0.38,0.23,0.33,0.14,0.13,0.14,0.19,0.23,0.24,0.22,0.53,0.27,0.28,0.02,0,0.12,0.52,0.48,0.6,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.15,0.14,NA,NA,NA,NA,NA,0.1
"986","47",NA,"Hendersonvillecity",0.04,0.52,0.05,0.95,0.03,0.01,0.47,0.49,0.31,0.24,0.05,1,0.44,0.78,0.39,0.49,0.25,0.08,0.37,0.41,0.37,0.36,0.36,0.2,0.22,0.23,0.32,0.01,0.1,0.18,0.27,0.33,0.18,0.71,0.32,0.35,0.31,0.5,0.39,0.25,0.49,0.46,0.49,0.78,0.78,0.82,0.76,0.7,0.66,0,0.07,0,0.48,0.59,0.51,0.68,0.06,0.07,0.05,0.06,0.96,0.02,0.12,0.14,0.55,0.59,0.42,0.72,0.05,0.27,0.5,0.05,0.67,0.68,0.07,0.4,0.75,0.16,0,0.19,0.18,0.2,0.37,0.34,0.37,0.38,0.43,0.45,0.25,0,0,0.05,0.54,0.42,0.39,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.12,0.06,NA,NA,NA,NA,NA,0.17
"987","34","7","Haddonfieldborough",0,0.41,0.03,0.97,0.05,0.01,0.31,0.3,0.18,0.57,0.02,1,0.74,0.55,0.21,0.88,0.55,0.06,0.69,0.78,0.81,0.8,0.36,0.46,0.77,0.04,0.43,0,0.06,0.07,0.13,0.92,0.04,0.52,0.2,0.9,0.05,0.98,0.18,0.34,0.27,0.24,0.42,0.84,0.86,0.98,0.73,0.48,0.51,0,0.09,0,0.25,0.24,0.27,0.25,0.06,0.05,0.05,0.04,0.93,0.02,0.14,0.15,0.43,0.47,0.14,0.88,0.01,0.2,0.5,0.01,0.89,0.83,0.05,0.55,0,0.02,0.07,0.43,0.48,0.56,0.57,0.56,0.64,0.56,0.53,0.49,0.68,0,0,0.09,0.42,0.84,0.79,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.34,0.75,NA,NA,NA,NA,NA,0.03
"988","1",NA,"Sheffieldcity",0,0.31,0.46,0.63,0.01,0,0.37,0.41,0.29,0.68,0.02,1,0.14,0.35,0.26,0.26,0.71,0.54,0.61,0.19,0.19,0.22,0.17,0.2,0.34,0.05,0.4,0.02,0.55,0.52,0.6,0.2,0.48,0.31,0.5,0.39,0.68,0.28,0.56,0.29,0.53,0.57,0.38,0.44,0.39,0.54,0.37,0.51,0.54,0.01,0.5,0,1,0.98,0.95,0.81,0.06,0.04,0.03,0.03,0.98,0.03,0.21,0.19,0.34,0.3,0.43,0.56,0.1,0.48,0.5,0.02,0.67,0.59,0.18,0.58,0.31,0.52,0.27,0.06,0.05,0.07,0,0.06,0.06,0.09,0.57,0.21,0.42,0,0,0.01,0.81,0.74,0.82,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.01,NA,NA,NA,NA,NA,0.1
"989","24",NA,"Cambridgecity",0,0.32,0.86,0.31,0.02,0.01,0.36,0.42,0.28,0.6,0,0,0.14,0.34,0.08,0.28,0.64,0.66,0.52,0.18,0.2,0.27,0.21,0.16,0.21,0.17,0.15,0.02,0.58,0.66,0.69,0.14,0.48,0.35,0.76,0.36,0.77,0.23,0.74,0.55,0.68,0.74,0.35,0.03,0.03,0.12,0,0.66,0.69,0.03,1,0,0.32,0.38,0.49,0.41,0.01,0.01,0.02,0.01,0.91,0.07,0.18,0.15,0.31,0.27,0.38,0.27,0.11,0.65,0,0.03,0.59,0.31,0.46,0.7,0.29,0.88,0.06,0.1,0.1,0.11,0.08,0.12,0.14,0.16,0.37,0.33,0.61,0,0,0.01,0.88,0.67,0.86,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.03,NA,NA,NA,NA,NA,0.62
"990","34","3","Paramusborough",0.02,0.73,0.02,0.82,0.64,0.07,0.34,0.37,0.27,0.55,0.04,1,0.78,0.74,0.19,0.8,0.54,0.02,0.57,0.72,0.59,0.58,0.32,0.05,0.48,0.42,0.68,0.01,0.07,0.21,0.23,0.5,0.18,0.48,0.35,0.42,0.19,0.57,0.09,0.41,0.12,0.11,0.62,0.93,0.91,0.94,0.86,0,0.11,0,0.06,0.03,0.31,0.42,0.43,0.42,0.39,0.47,0.45,0.4,0.61,0.18,0.3,0.34,0.72,0.68,0.74,0.92,0.06,0.1,0.5,0,0.98,0.93,0,0.11,0.38,0.02,0.05,0.68,0.66,0.65,0.87,1,1,1,0.35,0.47,0.46,0.01,0,0.55,0.42,0.9,0.82,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.2,0.32,NA,NA,NA,NA,NA,0.17
"991","39","49","Bexleycity",0,0.49,0.07,0.94,0.04,0.01,0.59,0.47,0.41,0.42,0.02,1,0.6,0.56,0.3,0.84,0.44,0.05,0.41,0.67,0.81,0.81,0.31,0.68,0.21,0.65,0.45,0.01,0.13,0.03,0.05,0.96,0.1,0.6,0.16,0.86,0.1,0.87,0.16,0.46,0.31,0.26,0.48,0.79,0.86,0.8,0.73,0.59,0.63,0,0.07,0,0.35,0.41,0.38,0.36,0.11,0.11,0.09,0.08,0.9,0.01,0.13,0.13,0.45,0.51,0.23,0.79,0.03,0.23,0.5,0.01,0.85,0.74,0.11,0.46,0.06,0.01,0,0.26,0.28,0.38,0.33,0.35,0.41,0.36,0.38,0.25,0.39,0,0,0.13,0.7,0.63,0.67,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.45,0.16,NA,NA,NA,NA,NA,0.12
"992","39","61","Norwoodcity",0.02,0.33,0.02,0.97,0.04,0.01,0.36,0.47,0.29,0.44,0.04,1,0.17,0.45,0.12,0.39,0.5,0.47,0.59,0.21,0.2,0.19,0.11,0.11,0.15,0.25,0.22,0.03,0.34,0.46,0.67,0.11,0.43,0.45,0.55,0.18,0.68,0.18,0.78,0.42,0.74,0.79,0.45,0.42,0.49,0.5,0.44,0.48,0.52,0.01,0.24,0,0.6,0.52,0.48,0.44,0.05,0.04,0.03,0.03,0.95,0.05,0.23,0.2,0.36,0.47,0.29,0.45,0.12,0.67,0,0.03,0.79,0.4,0.03,0.43,0,0.37,0.22,0.09,0.08,0.07,0.19,0.19,0.18,0.16,0.4,0.37,0.28,0.04,0,0.03,0.69,0.57,0.86,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.64,0.24,NA,NA,NA,NA,NA,0.2
"993","55","25","SunPrairiecity",0.01,0.48,0.01,0.98,0.03,0.02,0.41,0.5,0.28,0.29,0,0,0.39,0.75,0.27,0.65,0.36,0.14,0.34,0.39,0.31,0.3,0.18,0.12,0.2,0.3,0.37,0,0.07,0.19,0.26,0.33,0.11,0.78,0.41,0.32,0.46,0.38,0.36,0.36,0.45,0.42,0.52,0.69,0.75,0.75,0.69,0.85,0.88,0.01,0.16,0,0.2,0.18,0.16,0.17,0.01,0.01,0.01,0.01,0.95,0.02,0.18,0.18,0.53,0.64,0.4,0.51,0.07,0.43,0.5,0,0.96,0.46,0.14,0.15,0.65,0.08,0.05,0.17,0.14,0.13,0.4,0.38,0.38,0.34,0.33,0.34,0.36,0,0,0.03,0.8,0.47,0.64,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.01,NA,NA,NA,NA,NA,0.03
"994","6",NA,"PalosVerdesEstatescity",0.01,0.48,0.02,0.77,0.84,0.05,0.37,0.26,0.2,0.5,0.02,1,1,0.59,0.56,0.94,0.41,0.07,0.58,1,1,1,1,1,1,0.73,0.72,0,0.04,0.06,0.04,1,0.17,0.47,0.32,0.64,0.01,1,0.11,0.24,0.19,0.15,0.37,0.95,0.96,0.98,0.93,0.06,0.01,0,0,0.01,0.45,0.37,0.47,0.47,0.53,0.38,0.44,0.4,0.67,0.19,0.16,0.19,0.53,0.52,0.4,0.94,0.04,0.12,1,0.01,0.88,0.93,0.12,0.23,0.44,0,0.13,1,1,1,1,1,1,1,0.09,0.63,0.07,0,0,0.49,0.35,0.79,0.85,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.23,0.05,NA,NA,NA,NA,NA,0.04
"995","21",NA,"FortThomascity",0.01,0.37,0.01,0.99,0.02,0,0.32,0.38,0.23,0.57,0.03,1,0.42,0.48,0.24,0.77,0.6,0.16,0.62,0.45,0.39,0.37,0.2,0.37,0.44,0.23,0.42,0.01,0.1,0.16,0.23,0.48,0.14,0.52,0.34,0.56,0.22,0.61,0.27,0.3,0.29,0.3,0.47,0.83,0.86,0.89,0.84,0.64,0.63,0,0.04,0,0.12,0.09,0.18,0.15,0.01,0,0.01,0.01,0.97,0.04,0.21,0.19,0.39,0.51,0.11,0.76,0.02,0.47,0.5,0.01,0.9,0.67,0.08,0.44,0.27,0.06,0.2,0.17,0.17,0.17,0.32,0.3,0.32,0.29,0.35,0.18,0.21,0,0,0.02,0.65,0.72,0.77,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.24,0.28,NA,NA,NA,NA,NA,0.03
"996","9","9","Hamdentown",0.07,0.38,0.17,0.84,0.11,0.04,0.35,0.41,0.3,0.64,0.08,0.96,0.5,0.54,0.11,0.71,0.63,0.17,0.62,0.53,0.49,0.48,0.42,0.18,0.38,0.36,0.43,0.02,0.1,0.24,0.24,0.52,0.2,0.56,0.3,0.69,0.2,0.58,0.28,0.42,0.29,0.3,0.4,0.78,0.79,0.88,0.76,0.56,0.68,0.01,0.11,0.02,0.19,0.26,0.31,0.34,0.1,0.11,0.12,0.12,0.82,0.06,0.14,0.14,0.36,0.44,0.2,0.71,0.04,0.49,0.5,0.06,0.81,0.65,0.1,0.44,0.38,0.06,0.18,0.43,0.41,0.39,0.56,0.58,0.63,0.6,0.65,0.53,0.58,0.02,0,0.21,0.67,0.69,0.8,0.72,0.17,0.21,0.8,0.97,0.05,0,0,0.04,0.02,0.25,0.09,0.13,0.17,0.02,0.01,0.72,0,0.15,0.07
"997","6",NA,"Artesiacity",0.01,0.89,0.05,0.33,1,0.74,0.52,0.56,0.4,0.34,0.02,1,0.41,0.6,0.18,0.31,0.37,0.69,0.37,0.35,0.26,0.33,0.31,0.2,0.27,0.24,0.36,0.01,0.24,0.81,0.77,0.2,0.41,0.44,0.52,0.29,0.68,0.25,0.33,0.59,0.43,0.39,0.97,0.68,0.58,0.64,0.6,0.6,0.39,0.01,0.33,0.04,0.32,0.4,0.47,0.51,0.86,0.93,1,1,0,0.97,1,1,0.91,0.94,0.83,0.47,1,0.65,0,0.01,0.9,0.47,0.11,0.16,0.5,0.14,0.58,0.48,0.54,0.54,0.63,0.63,0.73,0.63,0.53,0.59,0.24,0,0,1,0.37,0.58,0.76,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0.07,NA,NA,NA,NA,NA,0.68
"998","45",NA,"MountPleasanttown",0.03,0.39,0.18,0.85,0.04,0.02,0.29,0.49,0.24,0.27,0.05,1,0.44,0.76,0.17,0.56,0.26,0.12,0.43,0.46,0.47,0.49,0.22,0.25,0.55,0.09,0.48,0.02,0.14,0.1,0.14,0.68,0.05,0.75,0.18,0.66,0.14,0.71,0.42,0.38,0.48,0.47,0.42,0.73,0.76,0.86,0.64,0.61,0.64,0.01,0.14,0,0.14,0.11,0.22,0.22,0.02,0.01,0.03,0.03,0.94,0.02,0.12,0.12,0.41,0.49,0.3,0.59,0.06,0.39,0.5,0.03,0.8,0.54,0.09,0.33,0.85,0.12,0.17,0.21,0.21,0.26,0.45,0.41,0.43,0.43,0.24,0.5,0.39,0,0,0.06,0.46,0.28,0.44,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.11,0.02,NA,NA,NA,NA,NA,0.06
"999","48",NA,"Pearlandcity",0.01,0.54,0.03,0.87,0.09,0.23,0.42,0.44,0.26,0.23,0.03,1,0.51,0.84,0.4,0.51,0.25,0.07,0.24,0.5,0.42,0.42,0.38,0.29,0.45,0.29,0.41,0.01,0.11,0.18,0.24,0.35,0.14,0.73,0.4,0.36,0.23,0.48,0.43,0.25,0.46,0.47,0.51,0.75,0.77,0.86,0.66,0.51,0.62,0,0.12,0,0.4,0.39,0.37,0.52,0.1,0.08,0.07,0.09,0.82,0.1,0.17,0.19,0.58,0.63,0.45,0.68,0.18,0.29,0.5,0.01,0.89,0.65,0.19,0.66,0.77,0.14,0.31,0.16,0.15,0.15,0.32,0.3,0.33,0.34,0.3,0.42,0.17,0,0,0.1,0.71,0.51,0.49,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.08,0.04,NA,NA,NA,NA,NA,0.08
"1000","36","113","GlensFallscity",0.01,0.33,0.02,0.98,0.02,0.02,0.39,0.54,0.35,0.48,0.02,1,0.26,0.5,0.15,0.51,0.58,0.37,0.53,0.31,0.3,0.28,0.28,0.09,0.59,0.2,0.33,0.01,0.28,0.22,0.35,0.32,0.35,0.5,0.46,0.48,0.52,0.39,0.58,0.5,0.6,0.62,0.46,0.5,0.55,0.45,0.6,0.68,0.73,0.01,0.15,0,0,0.09,0.11,0.13,0,0.01,0.01,0.01,0.94,0.03,0.22,0.18,0.36,0.46,0.29,0.43,0.05,0.48,0.5,0.02,0.74,0.39,0.19,0.45,0,0.27,0.03,0.18,0.16,0.15,0.26,0.28,0.29,0.29,0.58,0.4,0.54,0,0,0.05,0.87,0.58,0.69,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.33,0.11,NA,NA,NA,NA,NA,0.82
"1001","48",NA,"Amarillocity",0.24,0.4,0.12,0.74,0.11,0.27,0.41,0.47,0.29,0.38,0.25,1,0.22,0.56,0.47,0.38,0.42,0.26,0.34,0.24,0.26,0.29,0.17,0.16,0.2,0.18,0.23,0.24,0.44,0.29,0.41,0.27,0.42,0.52,0.25,0.42,0.4,0.35,0.63,0.27,0.65,0.66,0.49,0.62,0.62,0.63,0.6,0.51,0.52,0.07,0.2,0.04,0.4,0.49,0.56,0.68,0.12,0.12,0.13,0.14,0.77,0.16,0.26,0.24,0.42,0.45,0.4,0.56,0.23,0.53,0.5,0.4,0.55,0.55,0.27,0.55,0.48,0.54,0.22,0.07,0.07,0.08,0.2,0.21,0.24,0.19,0.4,0.37,0.37,0.16,0.05,0.12,0.68,0.48,0.53,0.77,0.13,0.16,0.78,0.89,0.04,0.15,0,0.13,0.15,0,0.25,0.15,0.05,0.11,0.03,0.76,1,0.08,0.28
"1002","34","39","Uniontownship",0.06,0.44,0.18,0.8,0.2,0.08,0.33,0.38,0.27,0.73,0.08,1,0.51,0.47,0.07,0.68,0.73,0.12,0.68,0.54,0.46,0.45,0.38,0.79,0.42,0.58,0.57,0.02,0.09,0.36,0.43,0.34,0.25,0.49,0.36,0.4,0.3,0.44,0.22,0.43,0.24,0.24,0.44,0.78,0.78,0.91,0.76,0.55,0.54,0.01,0.12,0.05,0.13,0.19,0.23,0.26,0.14,0.17,0.19,0.2,0.65,0.17,0.18,0.18,0.44,0.49,0.24,0.79,0.05,0.37,0.5,0.02,0.94,0.74,0.22,0.64,0.25,0.04,0.13,0.49,0.45,0.4,0.51,0.52,0.63,0.54,0.49,0.59,0.82,0.01,0,0.44,0.71,0.88,0.73,0.88,0.21,0.25,0.77,0.94,0.07,0,0,0.05,0.02,0.12,0.02,0.46,0.32,0.03,0.03,0.75,0,0.31,0.17
"1003","39","5","Ashlandcity",0.02,0.43,0.03,0.96,0.06,0.01,0.55,0.54,0.46,0.5,0,0,0.21,0.48,0.27,0.51,0.55,0.29,0.6,0.24,0.23,0.21,0.27,0.28,0.88,0.18,0.31,0.02,0.31,0.24,0.4,0.28,0.4,0.41,0.84,0.51,0.75,0.37,0.45,0.39,0.49,0.5,0.42,0.63,0.64,0.71,0.66,0.44,0.62,0,0.06,0,0.74,0.66,0.56,0.47,0.09,0.07,0.05,0.04,0.95,0.04,0.16,0.14,0.36,0.4,0.33,0.59,0.05,0.49,0.5,0.02,0.82,0.57,0.04,0.47,0.33,0.31,0.23,0.08,0.07,0.09,0.14,0.16,0.16,0.18,0.4,0.16,0.32,0,0,0.05,0.85,0.52,0.67,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.18,0.01,NA,NA,NA,NA,NA,0.01
"1004","28",NA,"Clintoncity",0.02,0.58,0.33,0.72,0.05,0.01,0.58,0.59,0.44,0.24,0.03,1,0.41,0.79,0.33,0.49,0.29,0.17,0.43,0.42,0.33,0.37,0.17,0,0.37,0.33,0.32,0.02,0.24,0.15,0.21,0.62,0.16,0.69,0.19,0.67,0.19,0.59,0.29,0.44,0.43,0.39,0.55,0.66,0.68,0.65,0.61,0.57,0.73,0.01,0.32,0,0.94,0.94,0.77,0.7,0.12,0.1,0.08,0.06,0.95,0.02,0.18,0.19,0.56,0.62,0.42,0.66,0.14,0.34,0.5,0.02,0.8,0.62,0.07,0.32,0.77,0.16,0.21,0.16,0.14,0.14,0.29,0.28,0.28,0.3,0.45,0.25,0.31,0,0,0.05,0.73,0.46,0.59,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.08,0.01,NA,NA,NA,NA,NA,0.05
"1005","44","7","NorthSmithfieldtown",0,0.52,0,0.99,0.04,0.01,0.4,0.36,0.24,0.55,0.01,0.65,0.49,0.57,0.47,0.64,0.58,0.13,0.54,0.49,0.38,0.37,0,0.21,0.27,0,0.32,0,0.09,0.43,0.49,0.33,0.38,0.5,0.5,0.55,0.36,0.48,0.21,0.31,0.14,0.18,0.49,0.92,0.91,0.93,0.79,0.57,0.73,0,0.06,0,0.18,0.14,0.15,0.13,0.05,0.04,0.04,0.03,0.69,0.09,0.14,0.16,0.54,0.59,0.22,0.85,0.02,0.33,0.5,0,0.92,0.79,0.22,0.54,0.42,0.01,0,0.36,0.36,0.36,0.23,0.38,0.48,0.4,0.33,0.44,0.61,0,0,0.12,0.78,0.82,0.91,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.06,NA,NA,NA,NA,NA,0.22
"1006","42","43","Harrisburgcity",0.07,0.32,0.99,0.12,0.11,0.14,0.39,0.49,0.31,0.41,0.08,1,0.14,0.43,0.08,0.26,0.48,0.81,0.53,0.16,0.2,0.31,0.23,0.16,0.19,0.16,0.19,0.13,0.72,0.35,0.57,0.21,0.7,0.42,0.18,0.37,0.45,0.33,0.84,0.78,0.83,0.88,0.56,0,0,0,0.04,0.53,0.52,0.16,1,0.01,0.47,0.51,0.54,0.58,0.1,0.09,0.09,0.09,0.82,0.15,0.46,0.32,0.34,0.38,0.36,0.27,0.23,0.53,0.5,0.16,0.47,0.28,1,0.7,0.02,0.43,0.41,0.04,0.04,0.04,0.16,0.21,0.24,0.21,0.49,0.25,0.51,0.11,0.01,0.08,0.75,0.56,0.74,0.77,0.28,0.32,0.41,0.52,0.63,0.12,0.12,0.53,0.02,0.25,0.02,0.54,0.71,0.03,0.02,0.71,1,0.18,0.87
